window,type,crisis_count
80,random,2
80,random,10
80,random,14
80,random,26
80,random,29
80,random,23
80,random,1
80,random,7
80,random,22
80,random,1
80,random,7
80,random,21
80,random,7
80,random,15
80,random,4
80,random,1
80,random,6
80,random,20
80,random,8
80,random,6
80,random,6
80,random,8
80,random,8
80,random,27
80,random,6
80,random,24
80,random,16
80,random,15
80,random,8
80,random,8
80,random,17
80,random,2
80,random,7
80,random,23
80,random,7
80,random,8
80,random,7
80,random,1
80,random,7
80,random,15
80,random,8
80,random,24
80,random,1
80,random,2
80,random,11
80,random,24
80,random,8
80,random,0
80,random,7
80,random,3
80,random,2
80,random,17
80,random,7
80,random,1
80,random,29
80,random,1
80,random,1
80,random,9
80,random,5
80,random,23
90,volcano,25
90,volcano,28
90,volcano,25
90,volcano,9
90,volcano,30
90,volcano,14
90,volcano,13
90,volcano,13
90,volcano,18
90,volcano,22
90,volcano,22
90,volcano,23
90,volcano,25
90,volcano,26
90,volcano,24
90,volcano,23
90,volcano,22
90,volcano,16
90,volcano,14
90,volcano,9
90,volcano,8
90,volcano,11
90,volcano,12
90,volcano,6
90,volcano,0
90,volcano,1
90,volcano,1
90,volcano,1
90,volcano,1
90,volcano,1
90,volcano,2
90,volcano,2
90,random,1
90,random,23
90,random,17
90,random,1
90,random,23
90,random,15
90,random,9
90,random,2
90,random,5
90,random,2
90,random,10
90,random,9
90,random,4
90,random,25
90,random,22
90,random,8
90,random,1
90,random,1
90,random,8
90,random,7
90,random,9
90,random,1
90,random,6
90,random,2
90,random,9
90,random,13
90,random,5
90,random,6
90,random,4
90,random,15
90,random,22
90,random,25
90,random,1
90,random,9
90,random,10
90,random,1
90,random,10
90,random,7
90,random,2
90,random,7
90,random,9
90,random,8
90,random,6
90,random,3
90,random,8
90,random,2
90,random,24
90,random,0
90,random,14
90,random,9
90,random,4
90,random,25
90,random,17
90,random,0
90,random,23
90,random,8
90,random,26
90,random,4
90,random,2
90,random,31
90,random,8
90,random,1
90,random,22
90,random,24
90,random,6
90,random,0
90,random,2
90,random,1
90,random,1
90,random,23
90,random,1
90,random,1
90,random,7
90,random,24
90,random,2
90,random,8
90,random,7
90,random,10
90,random,3
90,random,0
90,random,22
90,random,11
90,random,17
90,random,2
90,random,17
90,random,11
90,random,26
90,random,1
90,random,9
90,random,6
90,random,4
90,random,9
90,random,26
90,random,0
90,random,1
90,random,1
90,random,2
90,random,3
90,random,1
90,random,6
90,random,1
90,random,26
90,random,7
90,random,5
90,random,16
90,random,0
90,random,6
90,random,20
90,random,15
90,random,8
90,random,9
90,random,4
90,random,16
90,random,9
90,random,24
90,random,6
90,random,8
90,random,5
90,random,4
90,random,7
90,random,18
90,random,13
90,random,7
90,random,19
90,random,9
90,random,6
90,random,1
90,random,25
90,random,1
90,random,8
90,random,23
90,random,24
90,random,3
90,random,18
90,random,24
90,random,5
90,random,7
90,random,21
90,random,23
90,random,4
90,random,29
90,random,13
90,random,14
90,random,1
90,random,11
90,random,22
90,random,1
90,random,24
90,random,5
90,random,6
90,random,6
90,random,20
90,random,2
90,random,17
90,random,29
90,random,2
90,random,11
90,random,9
90,random,2
90,random,8
90,random,21
90,random,1
90,random,17
90,random,3
90,random,30
90,random,25
90,random,8
90,random,6
90,random,1
90,random,9
90,random,6
90,random,9
90,random,2
90,random,16
90,random,9
90,random,6
90,random,6
90,random,1
90,random,10
90,random,9
90,random,10
90,random,9
90,random,6
90,random,22
90,random,22
90,random,2
90,random,1
90,random,0
90,random,24
90,random,7
90,random,26
90,random,16
90,random,22
90,random,7
90,random,15
90,random,5
90,random,12
90,random,3
90,random,15
90,random,6
90,random,23
90,random,4
90,random,6
90,random,27
90,random,25
90,random,2
90,random,16
90,random,8
90,random,2
90,random,11
90,random,11
90,random,22
90,random,9
90,random,16
90,random,24
90,random,1
90,random,22
90,random,2
90,random,7
90,random,24
90,random,4
90,random,4
90,random,17
90,random,9
90,random,1
90,random,23
90,random,0
90,random,5
90,random,23
90,random,1
90,random,9
90,random,22
90,random,2
90,random,1
90,random,16
90,random,1
90,random,15
90,random,0
90,random,6
90,random,11
90,random,8
90,random,1
90,random,23
90,random,8
90,random,0
90,random,11
90,random,23
90,random,2
90,random,30
90,random,1
90,random,15
90,random,1
90,random,3
90,random,2
90,random,10
90,random,1
90,random,10
90,random,4
90,random,21
90,random,25
90,random,2
90,random,7
90,random,6
90,random,1
90,random,5
90,random,9
90,random,27
90,random,24
90,random,8
90,random,5
90,random,13
90,random,2
90,random,8
90,random,7
90,random,20
90,random,1
90,random,16
90,random,9
90,random,1
90,random,6
90,random,11
90,random,1
90,random,10
90,random,24
90,random,22
90,random,10
90,random,26
90,random,10
90,random,1
90,random,4
90,random,6
90,random,8
90,random,1
90,random,23
90,random,24
90,random,23
90,random,1
90,random,17
90,random,3
90,random,6
90,random,25
90,random,9
90,random,8
90,random,15
90,random,16
90,random,0
90,random,1
90,random,1
90,random,24
90,random,1
90,random,5
90,random,5
90,random,2
90,random,1
90,random,30
90,random,6
90,random,1
90,random,2
90,random,9
90,random,3
90,random,8
90,random,0
90,random,5
90,random,1
90,random,1
90,random,9
90,random,1
90,random,28
90,random,22
90,random,23
90,random,3
90,random,1
90,random,10
90,random,15
90,random,28
90,random,5
90,random,20
90,random,9
90,random,22
90,random,17
90,random,6
90,random,16
90,random,11
90,random,14
90,random,10
90,random,12
90,random,9
90,random,4
90,random,7
90,random,7
90,random,9
90,random,17
90,random,26
90,random,9
90,random,4
90,random,9
90,random,0
90,random,6
90,random,17
90,random,9
90,random,2
90,random,1
90,random,22
90,random,1
90,random,5
90,random,8
90,random,25
90,random,10
90,random,4
90,random,23
90,random,9
90,random,23
90,random,24
90,random,1
90,random,10
90,random,21
90,random,24
90,random,24
90,random,8
90,random,1
90,random,8
90,random,6
90,random,8
90,random,21
90,random,2
90,random,3
90,random,16
90,random,1
90,random,2
90,random,1
90,random,24
90,random,16
90,random,1
90,random,4
90,random,15
90,random,1
90,random,1
90,random,22
90,random,9
90,random,1
90,random,23
90,random,9
90,random,11
90,random,6
90,random,3
90,random,23
90,random,4
90,random,11
90,random,5
90,random,24
90,random,25
90,random,23
90,random,24
90,random,11
90,random,9
90,random,25
90,random,1
90,random,1
90,random,6
90,random,1
90,random,1
90,random,22
90,random,9
90,random,6
90,random,1
90,random,6
90,random,20
90,random,2
90,random,14
90,random,9
90,random,25
90,random,16
90,random,4
90,random,8
90,random,0
90,random,11
90,random,11
90,random,19
90,random,3
90,random,1
90,random,27
90,random,1
90,random,8
90,random,21
90,random,19
90,random,4
90,random,4
90,random,13
90,random,9
90,random,4
90,random,4
90,random,16
90,random,10
90,random,25
90,random,7
90,random,5
90,random,6
90,random,1
90,random,5
90,random,1
90,random,29
90,random,6
90,random,3
90,random,6
90,random,14
90,random,24
90,random,6
90,random,9
90,random,13
90,random,24
90,random,1
90,random,23
90,random,24
90,random,19
90,random,29
90,random,6
90,random,25
90,random,1
90,random,1
90,random,1
90,random,7
90,random,9
90,random,17
90,random,8
90,random,30
90,random,1
90,random,4
90,random,4
90,random,23
90,random,1
90,random,1
90,random,2
90,random,9
90,random,24
90,random,5
90,random,22
90,random,9
90,random,18
90,random,31
90,random,9
90,random,6
90,random,21
90,random,6
90,random,24
90,random,24
90,random,21
90,random,7
90,random,25
90,random,21
90,random,10
90,random,1
90,random,6
90,random,6
90,random,9
90,random,1
90,random,13
90,random,1
90,random,3
90,random,21
90,random,25
90,random,9
90,random,1
90,random,6
90,random,24
90,random,22
90,random,8
90,random,6
90,random,1
90,random,11
90,random,4
90,random,21
90,random,2
90,random,6
90,random,9
90,random,0
90,random,9
90,random,1
90,random,0
90,random,6
90,random,14
90,random,11
90,random,2
90,random,22
90,random,25
90,random,23
90,random,4
90,random,11
90,random,1
90,random,1
90,random,1
90,random,7
90,random,6
90,random,5
90,random,5
90,random,25
90,random,9
90,random,22
90,random,7
90,random,23
90,random,1
90,random,6
90,random,8
90,random,23
90,random,4
90,random,2
90,random,1
90,random,12
90,random,2
90,random,25
90,random,9
90,random,1
90,random,2
90,random,0
90,random,14
90,random,5
90,random,9
90,random,24
90,random,18
90,random,6
90,random,25
90,random,11
90,random,11
90,random,6
90,random,6
90,random,9
90,random,7
90,random,6
90,random,29
90,random,6
90,random,16
90,random,11
90,random,10
90,random,2
90,random,24
90,random,9
90,random,20
90,random,14
90,random,22
90,random,8
90,random,31
90,random,26
90,random,24
90,random,27
90,random,17
90,random,6
90,random,2
90,random,23
90,random,1
90,random,9
90,random,6
90,random,2
90,random,16
90,random,5
90,random,16
90,random,1
90,random,26
90,random,1
90,random,9
90,random,22
90,random,15
90,random,25
90,random,1
90,random,10
90,random,16
90,random,8
90,random,9
90,random,6
90,random,10
90,random,12
90,random,11
90,random,26
90,random,9
90,random,24
90,random,24
90,random,7
90,random,6
90,random,6
90,random,2
90,random,1
90,random,0
90,random,1
90,random,22
90,random,11
90,random,18
90,random,1
90,random,4
90,random,1
90,random,7
90,random,4
90,random,22
90,random,6
90,random,17
90,random,8
90,random,1
90,random,0
90,random,8
90,random,7
90,random,2
90,random,23
90,random,18
90,random,3
90,random,2
90,random,2
90,random,11
90,random,4
90,random,11
90,random,29
90,random,3
90,random,23
90,random,9
90,random,8
90,random,9
90,random,7
90,random,21
90,random,8
90,random,10
90,random,1
90,random,26
90,random,23
90,random,7
90,random,5
90,random,9
90,random,11
90,random,6
90,random,3
90,random,8
90,random,23
90,random,21
90,random,10
90,random,24
90,random,9
90,random,4
90,random,2
90,random,8
90,random,0
90,random,26
90,random,8
90,random,1
90,random,0
90,random,1
90,random,22
90,random,0
90,random,1
90,random,2
90,random,9
90,random,8
90,random,29
90,random,1
90,random,6
90,random,3
90,random,6
90,random,1
90,random,2
90,random,29
90,random,7
90,random,4
90,random,6
90,random,7
90,random,28
90,random,7
90,random,24
90,random,1
90,random,7
90,random,0
90,random,2
90,random,5
90,random,13
90,random,7
90,random,25
90,random,3
90,random,2
90,random,6
90,random,9
90,random,9
90,random,9
90,random,8
90,random,10
90,random,7
90,random,23
90,random,30
90,random,3
90,random,3
90,random,19
90,random,2
90,random,9
90,random,6
90,random,1
90,random,19
90,random,8
90,random,4
90,random,8
90,random,25
90,random,11
90,random,24
90,random,25
90,random,1
90,random,6
90,random,7
90,random,8
90,random,2
90,random,8
90,random,29
90,random,1
90,random,0
90,random,11
90,random,10
90,random,11
90,random,5
90,random,7
90,random,23
90,random,24
90,random,10
90,random,1
90,random,11
90,random,10
90,random,6
90,random,16
90,random,17
90,random,8
90,random,30
90,random,11
90,random,22
90,random,16
90,random,9
90,random,2
90,random,8
90,random,4
90,random,7
90,random,1
90,random,6
90,random,1
90,random,1
90,random,11
90,random,8
90,random,3
90,random,16
90,random,1
90,random,11
90,random,13
90,random,8
90,random,5
90,random,6
90,random,9
90,random,9
90,random,16
90,random,25
90,random,16
90,random,9
90,random,9
90,random,25
90,random,29
90,random,2
90,random,8
90,random,9
90,random,1
90,random,6
90,random,11
90,random,21
90,random,21
90,random,9
90,random,8
90,random,16
90,random,1
90,random,2
90,random,11
90,random,1
90,random,10
90,random,12
90,random,10
90,random,13
90,random,18
90,random,1
90,random,4
90,random,1
90,random,9
90,random,19
90,random,9
90,random,26
90,random,2
90,random,16
90,random,15
90,random,1
90,random,23
90,random,23
90,random,19
90,random,22
90,random,22
90,random,24
90,random,6
90,random,9
90,random,24
90,random,23
90,random,4
90,random,4
90,random,14
90,random,9
90,random,17
90,random,5
90,random,21
90,random,9
90,random,21
90,random,6
90,random,2
90,random,20
90,random,29
90,random,1
90,random,1
90,random,3
90,random,11
90,random,1
90,random,18
90,random,1
90,random,1
90,random,22
90,random,1
90,random,4
90,random,22
90,random,9
90,random,22
90,random,22
90,random,11
90,random,11
90,random,15
90,random,1
90,random,23
90,random,1
90,random,26
90,random,28
90,random,2
90,random,6
90,random,6
90,random,7
90,random,16
90,random,1
90,random,12
90,random,9
90,random,1
90,random,1
90,random,25
90,random,8
90,random,11
90,random,11
90,random,24
90,random,4
90,random,2
90,random,23
90,random,7
90,random,2
90,random,15
90,random,29
90,random,11
90,random,19
90,random,1
90,random,21
90,random,22
90,random,3
90,random,6
90,random,23
90,random,22
90,random,0
90,random,6
90,random,23
90,random,17
90,random,1
90,random,9
90,random,9
90,random,2
90,random,20
90,random,19
90,random,30
90,random,16
90,random,11
90,random,7
90,random,15
90,random,8
90,random,25
90,random,2
90,random,30
90,random,1
90,random,1
90,random,2
90,random,11
90,random,15
90,random,26
90,random,29
90,random,23
90,random,1
90,random,7
90,random,22
90,random,1
90,random,7
90,random,21
90,random,7
90,random,15
90,random,4
90,random,1
90,random,6
90,random,20
90,random,8
90,random,7
90,random,6
90,random,9
90,random,9
90,random,29
90,random,6
90,random,25
90,random,16
90,random,18
90,random,8
90,random,8
90,random,17
90,random,2
90,random,7
90,random,23
90,random,7
90,random,8
90,random,7
90,random,1
90,random,8
90,random,16
90,random,8
90,random,24
90,random,1
90,random,2
90,random,11
90,random,25
90,random,9
90,random,0
90,random,8
90,random,3
90,random,2
90,random,19
90,random,8
90,random,1
90,random,29
90,random,1
90,random,1
90,random,11
90,random,5
90,random,24
100,volcano,25
100,volcano,28
100,volcano,26
100,volcano,9
100,volcano,30
100,volcano,15
100,volcano,13
100,volcano,13
100,volcano,18
100,volcano,22
100,volcano,22
100,volcano,23
100,volcano,26
100,volcano,27
100,volcano,24
100,volcano,23
100,volcano,23
100,volcano,16
100,volcano,15
100,volcano,9
100,volcano,8
100,volcano,11
100,volcano,12
100,volcano,6
100,volcano,0
100,volcano,1
100,volcano,1
100,volcano,1
100,volcano,1
100,volcano,1
100,volcano,2
100,volcano,2
100,random,1
100,random,26
100,random,17
100,random,1
100,random,23
100,random,16
100,random,9
100,random,2
100,random,6
100,random,2
100,random,10
100,random,11
100,random,4
100,random,25
100,random,25
100,random,9
100,random,1
100,random,1
100,random,8
100,random,7
100,random,9
100,random,1
100,random,6
100,random,2
100,random,9
100,random,13
100,random,6
100,random,6
100,random,4
100,random,17
100,random,22
100,random,25
100,random,1
100,random,9
100,random,11
100,random,1
100,random,10
100,random,7
100,random,2
100,random,7
100,random,9
100,random,8
100,random,6
100,random,3
100,random,8
100,random,2
100,random,24
100,random,0
100,random,15
100,random,9
100,random,4
100,random,26
100,random,17
100,random,0
100,random,24
100,random,8
100,random,26
100,random,4
100,random,2
100,random,31
100,random,9
100,random,1
100,random,22
100,random,24
100,random,6
100,random,0
100,random,2
100,random,1
100,random,1
100,random,23
100,random,1
100,random,1
100,random,8
100,random,25
100,random,2
100,random,8
100,random,7
100,random,10
100,random,4
100,random,1
100,random,23
100,random,11
100,random,17
100,random,2
100,random,17
100,random,11
100,random,28
100,random,1
100,random,9
100,random,6
100,random,4
100,random,10
100,random,26
100,random,0
100,random,1
100,random,1
100,random,2
100,random,3
100,random,1
100,random,7
100,random,1
100,random,27
100,random,7
100,random,5
100,random,18
100,random,1
100,random,6
100,random,21
100,random,15
100,random,8
100,random,9
100,random,4
100,random,16
100,random,10
100,random,25
100,random,6
100,random,9
100,random,5
100,random,4
100,random,7
100,random,20
100,random,13
100,random,7
100,random,19
100,random,9
100,random,7
100,random,1
100,random,26
100,random,1
100,random,8
100,random,23
100,random,25
100,random,4
100,random,20
100,random,24
100,random,5
100,random,7
100,random,21
100,random,24
100,random,4
100,random,29
100,random,13
100,random,15
100,random,1
100,random,12
100,random,22
100,random,1
100,random,24
100,random,6
100,random,7
100,random,6
100,random,21
100,random,2
100,random,17
100,random,30
100,random,2
100,random,11
100,random,9
100,random,2
100,random,9
100,random,21
100,random,1
100,random,19
100,random,3
100,random,30
100,random,25
100,random,8
100,random,6
100,random,1
100,random,10
100,random,6
100,random,9
100,random,2
100,random,16
100,random,9
100,random,6
100,random,6
100,random,1
100,random,11
100,random,9
100,random,10
100,random,9
100,random,6
100,random,23
100,random,24
100,random,2
100,random,1
100,random,0
100,random,28
100,random,7
100,random,26
100,random,16
100,random,22
100,random,7
100,random,16
100,random,5
100,random,12
100,random,4
100,random,15
100,random,6
100,random,23
100,random,5
100,random,6
100,random,30
100,random,27
100,random,2
100,random,16
100,random,8
100,random,2
100,random,13
100,random,11
100,random,25
100,random,9
100,random,16
100,random,24
100,random,1
100,random,23
100,random,2
100,random,7
100,random,24
100,random,4
100,random,4
100,random,17
100,random,9
100,random,1
100,random,23
100,random,0
100,random,6
100,random,23
100,random,1
100,random,9
100,random,23
100,random,2
100,random,1
100,random,17
100,random,1
100,random,15
100,random,0
100,random,6
100,random,13
100,random,8
100,random,1
100,random,23
100,random,8
100,random,1
100,random,11
100,random,23
100,random,2
100,random,31
100,random,1
100,random,16
100,random,1
100,random,3
100,random,2
100,random,12
100,random,1
100,random,11
100,random,4
100,random,21
100,random,25
100,random,2
100,random,8
100,random,6
100,random,1
100,random,6
100,random,9
100,random,27
100,random,24
100,random,9
100,random,6
100,random,13
100,random,2
100,random,8
100,random,7
100,random,22
100,random,1
100,random,16
100,random,9
100,random,1
100,random,6
100,random,11
100,random,1
100,random,12
100,random,24
100,random,23
100,random,10
100,random,26
100,random,12
100,random,1
100,random,4
100,random,6
100,random,9
100,random,1
100,random,23
100,random,26
100,random,25
100,random,1
100,random,18
100,random,3
100,random,6
100,random,27
100,random,9
100,random,8
100,random,15
100,random,18
100,random,0
100,random,1
100,random,1
100,random,24
100,random,1
100,random,6
100,random,5
100,random,2
100,random,1
100,random,31
100,random,6
100,random,1
100,random,2
100,random,9
100,random,4
100,random,9
100,random,0
100,random,5
100,random,1
100,random,1
100,random,9
100,random,1
100,random,31
100,random,22
100,random,23
100,random,3
100,random,1
100,random,10
100,random,16
100,random,29
100,random,5
100,random,21
100,random,9
100,random,23
100,random,20
100,random,6
100,random,16
100,random,11
100,random,16
100,random,11
100,random,12
100,random,9
100,random,4
100,random,7
100,random,8
100,random,9
100,random,17
100,random,27
100,random,9
100,random,4
100,random,10
100,random,0
100,random,6
100,random,17
100,random,9
100,random,2
100,random,1
100,random,23
100,random,1
100,random,6
100,random,9
100,random,25
100,random,11
100,random,4
100,random,24
100,random,9
100,random,23
100,random,25
100,random,1
100,random,11
100,random,23
100,random,25
100,random,26
100,random,8
100,random,2
100,random,9
100,random,6
100,random,8
100,random,27
100,random,2
100,random,4
100,random,17
100,random,1
100,random,2
100,random,1
100,random,26
100,random,19
100,random,1
100,random,4
100,random,16
100,random,1
100,random,1
100,random,23
100,random,9
100,random,1
100,random,24
100,random,11
100,random,11
100,random,7
100,random,3
100,random,23
100,random,4
100,random,11
100,random,6
100,random,24
100,random,26
100,random,23
100,random,24
100,random,11
100,random,9
100,random,25
100,random,1
100,random,1
100,random,6
100,random,1
100,random,1
100,random,22
100,random,11
100,random,6
100,random,1
100,random,7
100,random,21
100,random,2
100,random,16
100,random,10
100,random,27
100,random,16
100,random,4
100,random,8
100,random,1
100,random,12
100,random,12
100,random,19
100,random,4
100,random,1
100,random,1
100,random,8
100,random,21
100,random,21
100,random,4
100,random,4
100,random,13
100,random,9
100,random,4
100,random,4
100,random,16
100,random,10
100,random,26
100,random,7
100,random,6
100,random,6
100,random,1
100,random,5
100,random,1
100,random,29
100,random,6
100,random,4
100,random,6
100,random,16
100,random,25
100,random,6
100,random,9
100,random,14
100,random,27
100,random,1
100,random,25
100,random,24
100,random,19
100,random,31
100,random,6
100,random,25
100,random,1
100,random,1
100,random,1
100,random,7
100,random,9
100,random,17
100,random,8
100,random,31
100,random,1
100,random,4
100,random,4
100,random,23
100,random,1
100,random,1
100,random,2
100,random,11
100,random,25
100,random,5
100,random,22
100,random,9
100,random,19
100,random,31
100,random,10
100,random,6
100,random,21
100,random,6
100,random,25
100,random,25
100,random,21
100,random,7
100,random,27
100,random,23
100,random,12
100,random,1
100,random,6
100,random,7
100,random,9
100,random,1
100,random,14
100,random,1
100,random,3
100,random,27
100,random,26
100,random,9
100,random,1
100,random,7
100,random,24
100,random,25
100,random,10
100,random,7
100,random,1
100,random,12
100,random,4
100,random,21
100,random,2
100,random,6
100,random,9
100,random,0
100,random,9
100,random,1
100,random,0
100,random,6
100,random,16
100,random,11
100,random,2
100,random,22
100,random,27
100,random,24
100,random,4
100,random,12
100,random,1
100,random,2
100,random,1
100,random,7
100,random,6
100,random,5
100,random,5
100,random,27
100,random,9
100,random,27
100,random,7
100,random,23
100,random,1
100,random,6
100,random,9
100,random,23
100,random,4
100,random,2
100,random,1
100,random,12
100,random,2
100,random,25
100,random,9
100,random,1
100,random,2
100,random,1
100,random,15
100,random,5
100,random,10
100,random,25
100,random,18
100,random,6
100,random,25
100,random,11
100,random,11
100,random,6
100,random,6
100,random,9
100,random,7
100,random,6
100,random,30
100,random,6
100,random,16
100,random,11
100,random,10
100,random,2
100,random,24
100,random,9
100,random,21
100,random,14
100,random,22
100,random,8
100,random,31
100,random,27
100,random,24
100,random,28
100,random,19
100,random,7
100,random,2
100,random,23
100,random,1
100,random,11
100,random,6
100,random,2
100,random,17
100,random,5
100,random,17
100,random,1
100,random,27
100,random,1
100,random,9
100,random,22
100,random,15
100,random,26
100,random,1
100,random,10
100,random,16
100,random,8
100,random,9
100,random,7
100,random,10
100,random,12
100,random,11
100,random,29
100,random,9
100,random,24
100,random,28
100,random,7
100,random,6
100,random,6
100,random,2
100,random,1
100,random,2
100,random,1
100,random,25
100,random,11
100,random,19
100,random,1
100,random,5
100,random,1
100,random,9
100,random,4
100,random,22
100,random,7
100,random,17
100,random,8
100,random,1
100,random,1
100,random,9
100,random,7
100,random,2
100,random,24
100,random,19
100,random,3
100,random,2
100,random,2
100,random,12
100,random,4
100,random,12
100,random,30
100,random,4
100,random,24
100,random,9
100,random,8
100,random,9
100,random,7
100,random,21
100,random,9
100,random,10
100,random,1
100,random,27
100,random,23
100,random,7
100,random,5
100,random,11
100,random,11
100,random,6
100,random,3
100,random,8
100,random,23
100,random,21
100,random,10
100,random,25
100,random,9
100,random,4
100,random,2
100,random,8
100,random,1
100,random,8
100,random,1
100,random,0
100,random,1
100,random,22
100,random,0
100,random,1
100,random,2
100,random,9
100,random,8
100,random,31
100,random,1
100,random,6
100,random,3
100,random,6
100,random,1
100,random,2
100,random,30
100,random,7
100,random,4
100,random,6
100,random,8
100,random,28
100,random,7
100,random,25
100,random,1
100,random,7
100,random,0
100,random,2
100,random,5
100,random,14
100,random,7
100,random,26
100,random,3
100,random,2
100,random,6
100,random,10
100,random,9
100,random,9
100,random,8
100,random,11
100,random,7
100,random,23
100,random,31
100,random,3
100,random,3
100,random,19
100,random,2
100,random,9
100,random,7
100,random,1
100,random,22
100,random,8
100,random,4
100,random,8
100,random,25
100,random,11
100,random,28
100,random,26
100,random,1
100,random,6
100,random,7
100,random,8
100,random,2
100,random,8
100,random,29
100,random,1
100,random,1
100,random,11
100,random,11
100,random,11
100,random,6
100,random,7
100,random,24
100,random,24
100,random,11
100,random,1
100,random,11
100,random,11
100,random,6
100,random,18
100,random,17
100,random,8
100,random,30
100,random,11
100,random,22
100,random,16
100,random,9
100,random,2
100,random,8
100,random,4
100,random,7
100,random,1
100,random,6
100,random,1
100,random,1
100,random,13
100,random,8
100,random,3
100,random,17
100,random,1
100,random,11
100,random,13
100,random,8
100,random,6
100,random,6
100,random,9
100,random,9
100,random,16
100,random,26
100,random,16
100,random,10
100,random,9
100,random,26
100,random,29
100,random,2
100,random,9
100,random,9
100,random,1
100,random,6
100,random,11
100,random,23
100,random,21
100,random,9
100,random,8
100,random,17
100,random,1
100,random,2
100,random,11
100,random,1
100,random,11
100,random,12
100,random,11
100,random,13
100,random,19
100,random,1
100,random,4
100,random,1
100,random,9
100,random,22
100,random,9
100,random,26
100,random,2
100,random,16
100,random,17
100,random,1
100,random,23
100,random,23
100,random,22
100,random,24
100,random,24
100,random,24
100,random,6
100,random,9
100,random,24
100,random,23
100,random,5
100,random,4
100,random,14
100,random,9
100,random,17
100,random,6
100,random,21
100,random,11
100,random,22
100,random,6
100,random,2
100,random,21
100,random,31
100,random,1
100,random,1
100,random,4
100,random,11
100,random,2
100,random,19
100,random,1
100,random,1
100,random,25
100,random,1
100,random,4
100,random,25
100,random,9
100,random,23
100,random,22
100,random,11
100,random,13
100,random,15
100,random,1
100,random,23
100,random,1
100,random,29
100,random,28
100,random,2
100,random,6
100,random,6
100,random,7
100,random,16
100,random,1
100,random,12
100,random,9
100,random,1
100,random,1
100,random,25
100,random,9
100,random,11
100,random,11
100,random,25
100,random,4
100,random,2
100,random,23
100,random,8
100,random,2
100,random,17
100,random,31
100,random,12
100,random,19
100,random,1
100,random,23
100,random,22
100,random,3
100,random,7
100,random,23
100,random,23
100,random,2
100,random,6
100,random,24
100,random,17
100,random,1
100,random,9
100,random,9
100,random,2
100,random,21
100,random,21
100,random,31
100,random,18
100,random,11
100,random,7
100,random,15
100,random,8
100,random,25
100,random,2
100,random,31
100,random,1
100,random,1
100,random,2
100,random,13
100,random,15
100,random,29
100,random,29
100,random,23
100,random,1
100,random,7
100,random,25
100,random,1
100,random,8
100,random,24
100,random,7
100,random,15
100,random,4
100,random,1
100,random,7
100,random,21
100,random,9
100,random,7
100,random,6
100,random,9
100,random,11
100,random,29
100,random,6
100,random,25
100,random,16
100,random,19
100,random,8
100,random,8
100,random,17
100,random,2
100,random,7
100,random,23
100,random,7
100,random,8
100,random,7
100,random,1
100,random,8
100,random,16
100,random,8
100,random,24
100,random,1
100,random,2
100,random,11
100,random,27
100,random,10
100,random,0
100,random,9
100,random,4
100,random,2
100,random,22
100,random,8
100,random,1
100,random,30
100,random,1
100,random,1
100,random,12
100,random,6
100,random,24
100,random,12
100,random,14
